shRNA,count
Cbx6.3,5
Cbx6.4,1095
Cbx7.1,27821
Cbx7.2,28103
Cbx7.3,44366
Cbx7.4,14478
Cbx8.1,4207
Cbx8.2,32931
Cbx8.3,21760
Cbx8.4,9158
Ccnt1.2,62120
Ccnt1.3,18088
Ccnt1.4,11836
Cd14.2,3243
Cd19.3,2200
Cd19.4,75005
Cd4.5,61
Chaf1a.1,25939
Chaf1a.2,4
Chaf1a.3,5379
Chaf1a.4,1737
Chaf1b.1,44725
Chaf1b.2,10937
Chaf1b.3,409
Chaf1b.4,11625
Chd1.1,23196
Chd1.2,5340
Chd1.3,234580
Chd1.4,13958
Chd1l.1,34624
Chd1l.2,18379
Chd1l.3,4810
Chd2.1,4639
Chd2.2,45166
Chd2.3,12921
Chd2.4,12704
Chd3.1,61775
Chd3.2,1973
Chd3.3,5577
Chd3.4,7988
Chd4.1,4820
Chd4.2,25398
Chd4.3,4031
Chd4.4,717
Chd5.1,11374
Chd5.2,44
Chd5.3,22441
Chd5.4,8718
Chd6.1,3908
Chd6.2,6966
Chd6.3,29810
Chd6.4,420
Chd8.1,26399
Chd8.2,133076
Chd8.3,4301
Chd8.4,4137
Chd9.1,28040
Chd9.2,3033
Chd9.3,30436
Chd9.4,86985
Crebbp.1,21174
Crebbp.2,9262
Crebbp.3,38405
Crebbp.4,922
Ctsl.1,38587
Ctsl.2,17578
Ctsl.3,7383
Ctsl.4,17159
Cxxc1.1,10153
Cxxc1.2,9401
Cxxc1.3,3261
Cxxc1.4,22694
Dmap1.1,1142
Dmap1.2,24432
Dmap1.3,6646
Dmap1.4,5980
Dnmt1.1,0
Dnmt1.2,81475
Dnmt1.3,12
Dnmt1.4,907
Dnmt3a.1,25694
Dnmt3a.2,2396
Dnmt3a.3,32892
Dnmt3a.4,41473
Dnmt3b.1,20530
Dnmt3b.2,64509
Dnmt3b.3,27867
Dnmt3b.4,25240
Dnmt3l.1,3112
Dnmt3l.2,7538
Dnmt3l.3,13479
Dnmt3l.4,1899
Dot1l.1,21638
Dot1l.2,2121
Dot1l.3,1385
Dot1l.4,1274
Dub2a.1,5119
Dub2a.2,745
Dub2a.3,2256
Dub2a.4,12482
Eed.1,27
Eed.2,30066
Eed.3,16731
Eed.4,14648
Ehmt1.1,9968
Ehmt1.2,7373
Ehmt1.3,446
Ehmt1.4,1473
Ehmt2.1,15065
Ehmt2.2,20556
Ehmt2.3,48888
Ehmt2.4,6584
Elp3.1,3376
Elp3.2,5580
Elp3.4,7914
Elp4.1,10456
Elp4.2,13269
Elp4.3,51951
Elp4.4,314845
Ep300.2,979
Ep300.3,2899
Ep400.1,32819
Ep400.2,3588
Ep400.3,10368
Ep400.4,376
Epc1.1,586
Epc1.2,7607
Epc1.3,8721
Epc1.4,43
Epc2.1,8949
Epc2.2,4993
Epc2.3,14444
Epc2.4,75875
Ercc5.1,24679
Ercc5.2,5597
Ercc5.3,461
Ercc5.4,1239
Ezh1.2,145649
Ezh1.3,7946
Ezh1.4,40386
Ezh2.1,68
Ezh2.2,348
Ezh2.3,599
Ezh2.4,29138
Fbxl19.1,20004
Fbxl19.2,5212
Fbxl19.3,481
Fbxl19.4,35
Fbxo44.1,5243
Fbxo44.2,2254
Fbxo44.3,195
Fbxo44.4,261
Fbxw9.1,3719
Fbxw9.2,1142
Fbxw9.3,2
Fbxw9.4,91
Fkbp1a.1,42575
Fkbp1a.3,9568
Fkbp1a.4,48068
Fosb.2,10432
Gadd45a.1,178
Gadd45a.2,26
Gadd45a.3,1373
Gadd45a.4,217
Gadd45b.1,5100
Gadd45b.2,18643
Gadd45b.3,16646
Gadd45b.4,706
Gtf2b.1,47588
Gtf2b.2,3036
Gtf2b.3,2170
Gtf2b.4,3060
Gtf2f1.1,1424
Gtf2f1.2,7362
Gtf2f1.3,10264
Gtf2f1.4,7377
Gtf3c4.1,415
Gtf3c4.2,4291
Gtf3c4.3,0
Gtf3c4.4,15334
Hat1.1,6487
Hat1.2,187
Hat1.3,166574
Hat1.4,4
Hcfc1.1,4465
Hcfc1.2,5
Hcfc1.3,48
Hcfc1.4,0
Hdac1.1,2
Hdac1.2,3197
Hdac1.3,4452
Hdac1.4,3177
Hdac10.1,6
Hdac10.2,1144
Hdac10.3,2529
Hdac10.4,350
Hdac2.1,52669
Hdac2.2,18775
Hdac2.3,29047
Hdac2.4,8410
Hdac3.1,0
Hdac3.2,397
Hdac3.3,1594
Hdac3.4,3996
Hdac4.1,6
Hdac4.2,200
Hdac4.3,7869
Hdac4.4,7713
Hdac6.1,2170
Hdac6.2,2816
Hdac6.3,3990
Hdac6.4,22970
Hdac7.1,3403
Hdac7.2,69791
Hdac7.3,5646
Hdac7.4,11710
Hdac8.1,38789
Hdac8.2,3581
Hdac8.3,22399
Hdac8.4,78969
Hdac9.2,18531
Hdac9.3,261
Hells.1,31826
Hells.2,34907
Hells.3,0
Hells.4,423772
Hes1.2,1215
Hes1.3,97
Hes6.3,19423
Hira.1,27204
Hira.2,13653
Hira.3,20701
Hira.4,45978
Hltf.1,0
Hltf.2,14760
Hltf.3,292714
Hltf.4,5202
Id2.2,811
Id2.3,822
Id2.4,4709
Id2.5,0
Id3.2,1641
Id3.3,26348
Id3.4,3009
Id3.5,205
Ing2.1,25073
Ing2.2,29786
Ing2.3,2484
Ing2.4,4253
Ing3.1,3280
Ing3.2,24851
Ing3.3,42479
Ing3.4,9336
Ing4.1,3442
Ing4.2,108
Ing4.3,52042
Ing4.4,1054
Ing5.1,2792
Ing5.2,21275
Ing5.3,23720
Ing5.4,106
Ino80.1,28065
Ino80.2,30742
Ino80.3,11364
Ino80.4,7163
Jarid2.1,27007
Jarid2.2,94574
Jarid2.3,26767
Jarid2.4,21300
Jhdm1d.1,33859
Jhdm1d.2,18451
Jhdm1d.3,330
Jhdm1d.4,1252
Jmjd1c.2,60341
Jmjd1c.3,10506
Jmjd1c.4,57929
Jmjd4.1,1239
Jmjd4.2,14594
Jmjd4.3,11997
Jmjd4.4,1403
Klf12.4,783
Klf12.5,8578
Klf2.2,4993
Klf2.3,6
Klf2.4,1882
Klf2.5,0
Klf2.6,17166
Klf2.7,52
Ms4a1.2,13340
Nfatc3.2,136285
Nfatc3.3,1232
Nfatc3.7,204
Nfatc3.8,0
Runx3.2,1525
Runx3.3,944
Sgk1.1,22380
Tbx21.3,35608
Tbx21.4,18788
