type,shRNA,count
target,Jhdm1d.1,20596
target,Jhdm1d.2,9357
target,Jhdm1d.3,10203
target,Jhdm1d.4,2488
target,Jmjd1c.2,77143
target,Jmjd1c.3,1191
target,Jmjd1c.4,12667
target,Jmjd4.1,556
target,Jmjd4.2,29270
target,Jmjd4.3,5131
target,Jmjd4.4,35
control,Klf12,0
control,Klf12.4,2358
control,Klf12.5,18034
control,Klf2,4462
control,Klf2.2,285
control,Klf2.3,18448
control,Klf2.4,2369
control,Klf2.5,1
control,Klf2.6,17793
control,Klf2.7,0
control,Ms4a1,7557
control,Ms4a1.2,9410
control,Nfatc3.2,113066
control,Nfatc3.3,484
control,Nfatc3.7,1
control,Nfatc3.8,0
control,Runx3,0
control,Runx3.2,430
control,Runx3.3,4168
control,Tbx21,28086
control,Tbx21.3,32
control,Tbx21.4,6
