gene_name,gene_name2,interation,source_appearance,source_appearance_sqrt
SMARCA4,TRIM28,pp,60,7.745966692414834
CHD3,SIRT6,pp,51,7.14142842854285
EHMT2,SIRT6,pp,35,5.916079783099616
CHAF1B,SUZ12,pp,10,3.1622776601683795
DNMT3B,HDAC1,pp,33,5.744562646538029
KDM4A,PBRM1,pp,9,3.0
HDAC6,SMARCC1,pp,13,3.605551275463989
DMAP1,EPC1,pp,18,4.242640687119285
HCFC1,KMT2E,pp,32,5.656854249492381
CBX6,PCGF6,pp,16,4.0
MTA3,SUZ12,pp,22,4.69041575982343
CBX7,PCGF5,pp,14,3.7416573867739413
EAF1,GTF2F1,pp,4,2.0
CHD3,SMARCA1,pp,51,7.14142842854285
MEN1,SIN3A,pp,19,4.358898943540674
PHC1,SP100,pp,20,4.47213595499958
SIRT1,SIRT7,pp,38,6.164414002968976
BAZ2A,SMARCA5,pp,8,2.8284271247461903
CHD3,SMARCC1,pp,51,7.14142842854285
PHC2,RNF2,pp,23,4.795831523312719
CBX4,PHC1,pp,26,5.0990195135927845
EP300,SMARCA2,pp,58,7.615773105863909
CHAF1A,SMARCA4,pp,29,5.385164807134504
BRD4,KAT8,pp,27,5.196152422706632
CHD4,RBBP4,pp,60,7.745966692414834
BMI1,CHD4,pp,57,7.54983443527075
HDAC9,NCOR1,pp,11,3.3166247903554
EZH2,HCFC1,pp,105,10.246950765959598
HDAC4,HDAC9,pp,17,4.123105625617661
ARID1B,HDAC3,pp,20,4.47213595499958
EED,EPC2,pp,87,9.327379053088816
SMARCA4,SUZ12,pp,60,7.745966692414834
CHD3,CHD4,pp,51,7.14142842854285
DNMT3B,RBBP7,pp,33,5.744562646538029
RNF20,SIRT6,pp,9,3.0
EPC2,RNF2,pp,9,3.0
NCOA3,SIRT1,pp,16,4.0
CHD1L,TRIM33,pp,10,3.1622776601683795
SIN3A,TET1,pp,47,6.855654600401044
EP300,PAXIP1,pp,58,7.615773105863909
RBBP7,TET2,pp,53,7.280109889280518
CHD4,SIN3A,pp,60,7.745966692414834
HCFC1,SMARCB1,pp,32,5.656854249492381
EZH2,SMARCA5,pp,105,10.246950765959598
EP300,WDR5,pp,58,7.615773105863909
ASH2L,PHF8,pp,27,5.196152422706632
PHF8,PRMT5,pp,6,2.449489742783178
SIN3A,TET2,pp,47,6.855654600401044
KDM6B,PRMT5,pp,16,4.0
SMARCA4,SMARCC1,pp,60,7.745966692414834
KDM5C,ZMYND8,pp,13,3.605551275463989
SMARCD2,SMARCE1,pp,20,4.47213595499958
CBX8,PHC2,pp,26,5.0990195135927845
EPC2,KAT7,pp,9,3.0
ELP3,EPC1,pp,12,3.4641016151377544
HDAC2,SIN3A,pp,78,8.831760866327848
KDM1A,KDM2B,pp,49,7.0
HCFC1,RBBP4,pp,32,5.656854249492381
DNMT3B,DNMT3L,pp,33,5.744562646538029
KDM1A,SIRT7,pp,49,7.0
BMI1,KDM2B,pp,57,7.54983443527075
EP300,PPARGC1A,pp,58,7.615773105863909
L3MBTL2,RING1,pp,27,5.196152422706632
EP300,HDAC6,pp,58,7.615773105863909
ARID2,SMARCA4,pp,10,3.1622776601683795
EP300,MTA1,pp,58,7.615773105863909
PHC2,RING1,pp,23,4.795831523312719
ATAD2,SIRT7,pp,4,2.0
HDAC2,PRDM4,pp,78,8.831760866327848
ACTL6A,KAT5,pp,33,5.744562646538029
KDM1A,PHC2,pp,49,7.0
PCGF5,RING1,pp,11,3.3166247903554
PCGF1,PHC2,pp,20,4.47213595499958
CHD1L,HLTF,pp,10,3.1622776601683795
KDM1A,TRIM28,pp,49,7.0
SIN3A,TAF1,pp,47,6.855654600401044
EPC1,EZH2,pp,16,4.0
SMARCC2,SMARCE1,pp,41,6.4031242374328485
KAT5,SIRT1,pp,30,5.477225575051661
AFF4,EAF1,pp,3,1.7320508075688772
RBBP7,SMARCA5,pp,53,7.280109889280518
KDM1A,SMARCC1,pp,49,7.0
DNMT3B,HDAC2,pp,33,5.744562646538029
HDAC4,SIN3A,pp,17,4.123105625617661
EZH2,SIN3A,pp,105,10.246950765959598
SIN3A,SIN3B,pp,47,6.855654600401044
HDAC2,SIRT7,pp,78,8.831760866327848
BRD1,CHD5,pp,8,2.8284271247461903
CBX5,CHD1L,pp,39,6.244997998398398
EP300,TDG,pp,58,7.615773105863909
PCGF5,RNF2,pp,11,3.3166247903554
BRD4,KDM6B,pp,27,5.196152422706632
ERCC5,GTF2H1,pp,2,1.4142135623730951
EZH2,SMARCD2,pp,105,10.246950765959598
CHD1L,SSRP1,pp,10,3.1622776601683795
SIN3A,SMARCB1,pp,47,6.855654600401044
KAT5,MORF4L1,pp,30,5.477225575051661
HCFC1,TRIM28,pp,32,5.656854249492381
MBD2,MTA3,pp,22,4.69041575982343
EED,MTA3,pp,87,9.327379053088816
CHD4,SSRP1,pp,60,7.745966692414834
SETDB1,TRIM28,pp,21,4.58257569495584
CHD4,MBD2,pp,60,7.745966692414834
CHD5,RBBP4,pp,13,3.605551275463989
H2AFZ,MORF4L1,pp,12,3.4641016151377544
EP300,PRKAA1,pp,58,7.615773105863909
CREBBP,NCOA3,pp,38,6.164414002968976
ARID2,SMARCE1,pp,10,3.1622776601683795
EP400,H2AFZ,pp,23,4.795831523312719
ING5,SMARCE1,pp,10,3.1622776601683795
DNMT1,KAT5,pp,40,6.324555320336759
EHMT1,SIRT6,pp,17,4.123105625617661
ARID1B,SMARCC2,pp,20,4.47213595499958
PADI3,PADI4,pp,3,1.7320508075688772
DNMT3B,MTA2,pp,33,5.744562646538029
BMI1,NSD1,pp,57,7.54983443527075
JARID2,MTF2,pp,13,3.605551275463989
ATAD2B,SIRT7,pp,1,1.0
BRD3,H2AFZ,pp,6,2.449489742783178
BRCA1,FBXO44,pp,56,7.483314773547883
CREBBP,KAT5,pp,38,6.164414002968976
RING1,WDR5,pp,24,4.898979485566356
CHD4,RNF2,pp,60,7.745966692414834
NAP1L1,SIRT7,pp,9,3.0
BMI1,CBX6,pp,57,7.54983443527075
HCFC1,KMT2A,pp,32,5.656854249492381
DNMT3A,DNMT3L,pp,19,4.358898943540674
EZH2,HELLS,pp,105,10.246950765959598
CBX1,TRIM28,pp,28,5.291502622129181
CHD4,SMARCC1,pp,60,7.745966692414834
KDM6B,PHF20,pp,16,4.0
SMARCD1,SMARCE1,pp,30,5.477225575051661
CBX5,HDAC9,pp,39,6.244997998398398
ASH2L,DNMT3L,pp,27,5.196152422706632
EP300,ING2,pp,58,7.615773105863909
POLR2B,RNF2,pp,11,3.3166247903554
NCOA1,SMARCC1,pp,16,4.0
CHD4,DNMT1,pp,60,7.745966692414834
BAZ1B,SIRT7,pp,15,3.872983346207417
IWS1,RNF40,pp,4,2.0
TRIM28,UBE2E1,pp,48,6.928203230275509
KDM2B,WDR5,pp,15,3.872983346207417
SMARCA4,ZMYND8,pp,60,7.745966692414834
HDAC1,MTA3,pp,91,9.539392014169456
EED,KDM2B,pp,87,9.327379053088816
BRD4,KDM2B,pp,27,5.196152422706632
HDAC2,ZMYND8,pp,78,8.831760866327848
MTA2,SIRT7,pp,29,5.385164807134504
CHAF1A,SMARCC1,pp,29,5.385164807134504
CBX7,PHC2,pp,14,3.7416573867739413
ACTL6A,SMARCE1,pp,33,5.744562646538029
ASH2L,HCFC1,pp,27,5.196152422706632
RBBP7,SIRT6,pp,53,7.280109889280518
CBX3,DNMT3B,pp,38,6.164414002968976
EED,FKBP1A,pp,87,9.327379053088816
HCFC1,HDAC5,pp,32,5.656854249492381
EZH2,NCOA3,pp,105,10.246950765959598
ATR,CHD4,pp,9,3.0
ING2,SMARCC1,pp,14,3.7416573867739413
KDM2B,PCGF1,pp,15,3.872983346207417
CBX1,DNMT3B,pp,28,5.291502622129181
HDAC3,PRDM6,pp,31,5.5677643628300215
DNMT3B,SIN3A,pp,33,5.744562646538029
CHD7,EZH2,pp,18,4.242640687119285
AFF4,KMT2A,pp,3,1.7320508075688772
ARID1A,SIN3A,pp,26,5.0990195135927845
MTA3,PARP1,pp,22,4.69041575982343
RPA3,UBE2A,pp,14,3.7416573867739413
BMI1,SMARCD2,pp,57,7.54983443527075
CARM1,SMARCC1,pp,24,4.898979485566356
HAT1,RBBP4,pp,3,1.7320508075688772
HDAC2,PADI4,pp,78,8.831760866327848
CHD4,KDM1A,pp,60,7.745966692414834
CBX2,PHC1,pp,13,3.605551275463989
CBX3,TRIM28,pp,38,6.164414002968976
ARID1A,SMARCE1,pp,26,5.0990195135927845
EZH2,JARID2,pp,105,10.246950765959598
MEN1,TAF1,pp,19,4.358898943540674
HDAC3,PRDM4,pp,31,5.5677643628300215
HDAC9,PARP1,pp,11,3.3166247903554
HDAC3,TRIM28,pp,31,5.5677643628300215
NCOA3,NCOR1,pp,16,4.0
HCFC1,SIRT7,pp,32,5.656854249492381
EP400,SMARCA4,pp,23,4.795831523312719
SMARCD3,SMARCE1,pp,12,3.4641016151377544
EP400,EPC1,pp,23,4.795831523312719
KDM5B,SIN3A,pp,23,4.795831523312719
CHD3,PHF20L1,pp,51,7.14142842854285
RBBP4,TRIM28,pp,59,7.681145747868608
BRD9,SMARCA4,pp,9,3.0
AFF1,AFF4,pp,8,2.8284271247461903
CREBBP,TRIM28,pp,38,6.164414002968976
NCOR1,SMARCC1,pp,34,5.830951894845301
SUZ12,TRIM28,pp,67,8.18535277187245
CXXC1,HCFC1,pp,16,4.0
L3MBTL2,MTA3,pp,27,5.196152422706632
HCFC1,RPA3,pp,32,5.656854249492381
CHAF1B,EZH2,pp,10,3.1622776601683795
EPC1,H2AFZ,pp,16,4.0
BAZ1A,SMARCA5,pp,13,3.605551275463989
L3MBTL2,SMARCA5,pp,27,5.196152422706632
PHC1,SFMBT1,pp,20,4.47213595499958
KAT2B,NCOA3,pp,17,4.123105625617661
HDAC2,SMARCE1,pp,78,8.831760866327848
CHD4,MBD3,pp,60,7.745966692414834
KDM1A,RPA3,pp,49,7.0
MTA3,PHF20L1,pp,22,4.69041575982343
RNF2,SMARCD2,pp,74,8.602325267042627
PHC2,SCML2,pp,23,4.795831523312719
CBX6,PCGF5,pp,16,4.0
BRCA1,TRIM28,pp,56,7.483314773547883
HDAC5,PRKCD,pp,25,5.0
SMARCA2,SMARCA4,pp,42,6.48074069840786
CBX8,RING1,pp,26,5.0990195135927845
ACTL6B,SMARCA4,pp,6,2.449489742783178
CHD1,SIRT7,pp,8,2.8284271247461903
PAF1,RNF40,pp,21,4.58257569495584
EP300,RBBP5,pp,58,7.615773105863909
NCOR2,SIN3A,pp,16,4.0
RNF40,UBE2E1,pp,10,3.1622776601683795
PBRM1,SMARCE1,pp,24,4.898979485566356
SMARCC1,SMARCD1,pp,45,6.708203932499369
KDM6B,SMARCA4,pp,16,4.0
CHD3,PSIP1,pp,51,7.14142842854285
DNMT3B,SMARCA5,pp,33,5.744562646538029
BRCA1,SMARCC1,pp,56,7.483314773547883
POLR2B,TCEA1,pp,11,3.3166247903554
ACTB,RPA3,pp,18,4.242640687119285
KDM2B,PRMT5,pp,15,3.872983346207417
RNF40,UBE2I,pp,10,3.1622776601683795
EZH2,SMARCA4,pp,105,10.246950765959598
EP300,PRDM2,pp,58,7.615773105863909
CHD4,HELLS,pp,60,7.745966692414834
H2AFZ,PHIP,pp,12,3.4641016151377544
PSIP1,RPA3,pp,7,2.6457513110645907
RNF20,RNF40,pp,9,3.0
PRMT5,SMARCC1,pp,37,6.082762530298219
FKBP5,KDM6B,pp,3,1.7320508075688772
AFF1,NSD1,pp,8,2.8284271247461903
CTSL,EED,pp,1,1.0
CBX6,PHC1,pp,16,4.0
CBX6,RNF2,pp,16,4.0
BMI1,DNMT3B,pp,57,7.54983443527075
CBX6,NCOR2,pp,16,4.0
PHF10,SMARCC1,pp,11,3.3166247903554
SIN3A,SMARCE1,pp,47,6.855654600401044
SMARCA1,SMARCC2,pp,14,3.7416573867739413
NCOR2,SMARCA4,pp,16,4.0
BRD4,SIRT5,pp,27,5.196152422706632
BMI1,TRIM28,pp,57,7.54983443527075
DNMT3B,MTA1,pp,33,5.744562646538029
BRD9,INO80,pp,9,3.0
HCFC1,PAF1,pp,32,5.656854249492381
RING1,RNF2,pp,24,4.898979485566356
EHMT2,TRIM28,pp,35,5.916079783099616
TRIM28,UHRF1,pp,48,6.928203230275509
CHD4,CXXC1,pp,60,7.745966692414834
EP300,NCOA3,pp,58,7.615773105863909
ACTL6A,SMARCA4,pp,33,5.744562646538029
CHD4,PSIP1,pp,60,7.745966692414834
PCGF2,PHC2,pp,15,3.872983346207417
BRCA1,KAT5,pp,56,7.483314773547883
MSL3,PAF1,pp,2,1.4142135623730951
CBX5,DNMT3B,pp,39,6.244997998398398
ARID1A,SMARCA4,pp,26,5.0990195135927845
MTA1,MTA3,pp,30,5.477225575051661
CHD4,SMARCA5,pp,60,7.745966692414834
BRD2,BRD4,pp,10,3.1622776601683795
HDAC1,HDAC9,pp,91,9.539392014169456
KDM5B,MTA3,pp,23,4.795831523312719
CBX8,EP300,pp,26,5.0990195135927845
ATM,KAT5,pp,23,4.795831523312719
INO80,SMARCA5,pp,6,2.449489742783178
EP300,UBE2I,pp,58,7.615773105863909
BOP1,SIRT7,pp,4,2.0
CHD4,DNMT3B,pp,60,7.745966692414834
PCGF5,PHC2,pp,11,3.3166247903554
PBRM1,SMARCA4,pp,24,4.898979485566356
DMAP1,EPC2,pp,18,4.242640687119285
SMARCA2,SMARCD2,pp,42,6.48074069840786
INO80,MBD3,pp,6,2.449489742783178
RBBP4,SMARCA5,pp,59,7.681145747868608
MTA2,ZMYND8,pp,29,5.385164807134504
RPA3,TRIM28,pp,14,3.7416573867739413
BRD7,SMARCE1,pp,16,4.0
PRMT5,SMARCE1,pp,37,6.082762530298219
EP300,HDAC1,pp,58,7.615773105863909
RNF40,UBE2B,pp,10,3.1622776601683795
EPC2,KAT5,pp,9,3.0
SIN3A,SMARCC1,pp,47,6.855654600401044
DNMT3L,MECP2,pp,7,2.6457513110645907
KMT2C,RING1,pp,12,3.4641016151377544
PARP2,SIRT6,pp,7,2.6457513110645907
CBX1,PRDM6,pp,28,5.291502622129181
CARM1,SMARCE1,pp,24,4.898979485566356
EZH2,SMARCA1,pp,105,10.246950765959598
CHD4,TRIM28,pp,60,7.745966692414834
AURKB,SMARCC1,pp,12,3.4641016151377544
CBX7,RING1,pp,14,3.7416573867739413
ARID1A,CHD7,pp,26,5.0990195135927845
NCOR1,SIN3A,pp,34,5.830951894845301
ING2,SIN3A,pp,14,3.7416573867739413
CHD1L,H2AFZ,pp,10,3.1622776601683795
ATRX,NSD1,pp,11,3.3166247903554
SMARCC1,SMARCC2,pp,45,6.708203932499369
PHF8,WDR5,pp,6,2.449489742783178
ACTL6A,H2AFZ,pp,33,5.744562646538029
BAZ1B,SMARCC1,pp,15,3.872983346207417
EHMT2,NCOA3,pp,35,5.916079783099616
BAZ1B,SMARCD2,pp,15,3.872983346207417
BRD4,ING3,pp,27,5.196152422706632
JARID2,PRDM14,pp,13,3.605551275463989
PCGF6,TRIM28,pp,18,4.242640687119285
PHC2,SFMBT1,pp,23,4.795831523312719
BRD4,SMARCA4,pp,27,5.196152422706632
KDM1A,MTA3,pp,49,7.0
ACTB,KAT5,pp,18,4.242640687119285
CBX6,CHAF1B,pp,16,4.0
TAF1,TAF3,pp,10,3.1622776601683795
ACTL6A,INO80,pp,33,5.744562646538029
RNF2,TRIM28,pp,74,8.602325267042627
JADE1,KAT5,pp,6,2.449489742783178
HDAC1,PHF20L1,pp,91,9.539392014169456
CHD7,RBBP5,pp,18,4.242640687119285
KMT2A,SMARCC1,pp,40,6.324555320336759
CHD3,SMARCA4,pp,51,7.14142842854285
JARID2,RBBP7,pp,13,3.605551275463989
CARM1,SMARCA4,pp,24,4.898979485566356
CHD4,KAT7,pp,60,7.745966692414834
GTF2F1,POLR2B,pp,10,3.1622776601683795
PRKAA1,TRIM28,pp,11,3.3166247903554
CHD5,MTA3,pp,13,3.605551275463989
ATM,TAF1,pp,23,4.795831523312719
FBXL19,RNF40,pp,3,1.7320508075688772
BRD4,KDM4C,pp,27,5.196152422706632
CHD5,MTA1,pp,13,3.605551275463989
JARID2,RBBP4,pp,13,3.605551275463989
RBBP4,SIN3A,pp,59,7.681145747868608
KDM5A,NSD1,pp,11,3.3166247903554
EP300,KAT2B,pp,58,7.615773105863909
BRCA1,HCFC1,pp,56,7.483314773547883
HDAC2,PHC1,pp,78,8.831760866327848
CHD7,CHD8,pp,18,4.242640687119285
CARM1,EP300,pp,24,4.898979485566356
SMARCA5,SUZ12,pp,31,5.5677643628300215
ARID1B,KDM4C,pp,20,4.47213595499958
KAT5,UBE2I,pp,30,5.477225575051661
EED,SIN3A,pp,87,9.327379053088816
EED,HCFC1,pp,87,9.327379053088816
CHD4,SIRT6,pp,60,7.745966692414834
ARID1B,SMARCE1,pp,20,4.47213595499958
DNMT3B,TDG,pp,33,5.744562646538029
EP300,MORF4L1,pp,58,7.615773105863909
ACTL6A,SMARCC1,pp,33,5.744562646538029
JARID2,SUZ12,pp,13,3.605551275463989
BRD4,DMAP1,pp,27,5.196152422706632
HLTF,RPA3,pp,4,2.0
CBX3,SIRT7,pp,38,6.164414002968976
BRCA1,EP300,pp,56,7.483314773547883
DNMT1,TRIM28,pp,40,6.324555320336759
DNMT3B,SUV39H1,pp,33,5.744562646538029
EZH2,KDM2B,pp,105,10.246950765959598
DNMT1,DNMT3B,pp,40,6.324555320336759
EED,NSD1,pp,87,9.327379053088816
KDM4A,KDM4C,pp,9,3.0
EED,PHC2,pp,87,9.327379053088816
SIRT6,TRIM28,pp,17,4.123105625617661
CHD5,MBD2,pp,13,3.605551275463989
BRD8,EPC1,pp,7,2.6457513110645907
MEN1,PSIP1,pp,19,4.358898943540674
EED,RING1,pp,87,9.327379053088816
CHD4,PHF20L1,pp,60,7.745966692414834
KDM6B,PRMT7,pp,16,4.0
HCFC1,WDR5,pp,32,5.656854249492381
SMARCA4,SMARCD1,pp,60,7.745966692414834
NCOA3,PRMT1,pp,16,4.0
HCFC1,SETD1A,pp,32,5.656854249492381
EP300,HIRA,pp,58,7.615773105863909
HDAC1,PRDM6,pp,91,9.539392014169456
SIRT7,SMARCC1,pp,32,5.656854249492381
CHD8,SIRT7,pp,8,2.8284271247461903
CHD3,SMARCE1,pp,51,7.14142842854285
L3MBTL2,SMARCA4,pp,27,5.196152422706632
KDM4A,KDM4B,pp,9,3.0
ATRX,EAF1,pp,11,3.3166247903554
CHD4,EED,pp,60,7.745966692414834
CBX2,PHC2,pp,13,3.605551275463989
BPTF,CBX6,pp,11,3.3166247903554
ARID1B,SMARCA4,pp,20,4.47213595499958
CHD2,SIRT7,pp,5,2.23606797749979
SETD7,SMARCA4,pp,5,2.23606797749979
CHD4,RPA3,pp,60,7.745966692414834
EPC2,ING3,pp,9,3.0
RBBP7,SMARCA1,pp,53,7.280109889280518
PHC3,RING1,pp,14,3.7416573867739413
CBX6,PHC3,pp,16,4.0
BOP1,CHD4,pp,4,2.0
CBX5,CHD4,pp,39,6.244997998398398
GADD45A,GADD45B,pp,6,2.449489742783178
DOT1L,ORC1,pp,5,2.23606797749979
BRCA1,SMARCA4,pp,56,7.483314773547883
SIN3A,SMARCA4,pp,47,6.855654600401044
ASH2L,EP300,pp,27,5.196152422706632
MBD4,SIN3A,pp,6,2.449489742783178
BRD4,PHF2,pp,27,5.196152422706632
NCOA3,SIRT2,pp,16,4.0
BRD4,KDM5C,pp,27,5.196152422706632
EP300,NCOR2,pp,58,7.615773105863909
CHD3,ZMYND8,pp,51,7.14142842854285
ARID1B,PRMT5,pp,20,4.47213595499958
SIN3A,SMARCC2,pp,47,6.855654600401044
BRD4,EP300,pp,27,5.196152422706632
DNMT3B,TRIM28,pp,33,5.744562646538029
KDM1A,PHF8,pp,49,7.0
RNF2,SMARCA5,pp,74,8.602325267042627
PHF10,SMARCA4,pp,11,3.3166247903554
CBX8,KDM2B,pp,26,5.0990195135927845
CBX4,PHC2,pp,26,5.0990195135927845
CBX8,PCGF5,pp,26,5.0990195135927845
CHD4,PHIP,pp,60,7.745966692414834
CREBBP,KDM3B,pp,38,6.164414002968976
SMARCC1,SMARCD3,pp,45,6.708203932499369
SMARCD1,SMARCD2,pp,30,5.477225575051661
SIRT6,TDG,pp,17,4.123105625617661
KAT5,UHRF1,pp,30,5.477225575051661
HCFC1,SIN3B,pp,32,5.656854249492381
BRD2,BRD3,pp,10,3.1622776601683795
CHAF1A,MTA3,pp,29,5.385164807134504
CBX2,RING1,pp,13,3.605551275463989
HCFC1,HDAC2,pp,32,5.656854249492381
CLOCK,EP300,pp,8,2.8284271247461903
CHD5,HDAC2,pp,13,3.605551275463989
HDAC9,SMARCA4,pp,11,3.3166247903554
RPA3,WDR82,pp,14,3.7416573867739413
KDM2B,SIN3A,pp,15,3.872983346207417
HCFC1,HDAC1,pp,32,5.656854249492381
MTA1,PHF20L1,pp,30,5.477225575051661
SATB1,SMARCA5,pp,12,3.4641016151377544
BRD4,CHD4,pp,27,5.196152422706632
DNMT3L,EED,pp,7,2.6457513110645907
PBRM1,SIRT7,pp,24,4.898979485566356
SIRT1,TRIM28,pp,38,6.164414002968976
BRD7,EP300,pp,16,4.0
ARID1B,KAT5,pp,20,4.47213595499958
MBD2,PHF20L1,pp,22,4.69041575982343
RBBP7,SIRT7,pp,53,7.280109889280518
PHIP,SMARCA5,pp,13,3.605551275463989
EP300,EZH2,pp,58,7.615773105863909
PARP1,RPA3,pp,36,6.0
CLOCK,KAT5,pp,8,2.8284271247461903
ACTL6A,SMARCD2,pp,33,5.744562646538029
DNMT3A,DNMT3B,pp,19,4.358898943540674
CHD4,HDAC1,pp,60,7.745966692414834
PCGF5,UBE2E1,pp,11,3.3166247903554
POLR2B,ZMYND8,pp,11,3.3166247903554
SMARCA5,SMARCC1,pp,31,5.5677643628300215
EP300,HDAC3,pp,58,7.615773105863909
RING1,UBE2E1,pp,24,4.898979485566356
CHD7,SUZ12,pp,18,4.242640687119285
POLR2B,SUZ12,pp,11,3.3166247903554
RBBP5,SMARCE1,pp,29,5.385164807134504
EED,PHC1,pp,87,9.327379053088816
DNMT3B,EED,pp,33,5.744562646538029
PHC1,RING1,pp,20,4.47213595499958
CHD4,SMARCE1,pp,60,7.745966692414834
CBX4,HELLS,pp,26,5.0990195135927845
NSD1,SIRT7,pp,7,2.6457513110645907
MBD3,MTA3,pp,29,5.385164807134504
RBBP5,SMARCD2,pp,29,5.385164807134504
EP300,PRMT1,pp,58,7.615773105863909
HIRA,SMARCC1,pp,8,2.8284271247461903
EP300,HDAC7,pp,58,7.615773105863909
KAT5,TRIM28,pp,30,5.477225575051661
HCFC1,WDR82,pp,32,5.656854249492381
DNMT1,SIRT7,pp,40,6.324555320336759
KDM1A,PHF20L1,pp,49,7.0
KDM6A,SMARCA4,pp,18,4.242640687119285
EP300,NAP1L1,pp,58,7.615773105863909
L3MBTL1,TRIM28,pp,9,3.0
EED,EPC1,pp,87,9.327379053088816
BAZ1B,CHD4,pp,15,3.872983346207417
SMARCC1,SMARCE1,pp,45,6.708203932499369
BRCA1,BRD4,pp,56,7.483314773547883
PHF8,TAF1,pp,6,2.449489742783178
DNMT1,HELLS,pp,40,6.324555320336759
HDAC1,SIRT6,pp,91,9.539392014169456
CHAF1A,SMARCA5,pp,29,5.385164807134504
BRD4,KDM5B,pp,27,5.196152422706632
SIN3A,SMARCA2,pp,47,6.855654600401044
CHD7,MTA1,pp,18,4.242640687119285
KDM3A,KDM6B,pp,6,2.449489742783178
CHD4,UBE2I,pp,60,7.745966692414834
