shRNA,count
Brpf1.2,30522
Brpf1.3,14771
Brpf1.4,14180
Brpf3.1,21300
Brpf3.2,1
Brpf3.3,9300
Brpf3.4,7181
Brwd1.1,75458
Brwd1.2,1725
Brwd1.3,8591
Brwd1.4,19785
Brwd3.1,88119
Brwd3.2,157528
Brwd3.3,8030
CD4.1,1320
CD4.2,532
CD4.3,8937
CD4.4,77740
Carm1.1,2268
Carm1.2,68373
Carm1.3,37810
Carm1.4,14438
Cbx1.1,36821
Cbx1.2,114882
Cbx1.3,1559
Cbx1.4,76571
Cbx3.2,9242
Cbx3.3,112691
Cbx3.4,216182
Cbx4.1,8110
Cbx4.2,157761
Cbx4.3,7278
Cbx4.4,20562
Cbx5.1,76064
Cbx5.2,108346
Cbx5.3,2374
Cbx5.4,4572
Cbx6.1,10
Cbx6.2,24560
Cbx6.3,2384
Cbx6.4,6
Cbx7.1,59341
Cbx7.2,1463
Cbx7.3,69668
Cbx7.4,3384
Cbx8.1,11699
Cbx8.2,57920
Cbx8.3,24721
Cbx8.4,18318
Cd14.2,43417
Cd4.5,702
Chaf1a.1,31606
Chaf1a.2,105
Chaf1a.3,3623
Chaf1a.4,4857
Chaf1b.1,52303
Chaf1b.2,7002
Chaf1b.3,48
Chaf1b.4,2417
Chd1.1,14063
Chd1.2,8306
Chd1.4,45259
Chd1l.1,3227
Chd1l.2,10009
Chd1l.3,12053
Chd2.1,16176
Chd2.2,35334
Chd2.3,12480
Chd2.4,15916
Chd3.1,150038
Chd3.2,2136
Chd3.3,2044
Chd3.4,13739
Chd4.1,2284
Chd4.2,9063
Chd4.3,6134
Chd4.4,84
Chd5.1,23877
Chd5.2,1383
Chd5.3,4001
Chd5.4,2001
Chd6.1,7739
Chd6.2,9954
Chd6.3,37049
Chd6.4,190
Chd8.1,34282
Chd8.2,232963
Chd8.3,3670
Chd8.4,12872
Chd9.1,15235
Chd9.2,1403
Chd9.3,33465
Chd9.4,111423
Crebbp.1,26668
Crebbp.2,5141
Crebbp.3,91467
Crebbp.4,2055
Ctsl.1,30327
Ctsl.2,19878
Ctsl.3,4603
Ctsl.4,7353
Cxxc1.1,10232
Cxxc1.2,2604
Cxxc1.3,5464
Cxxc1.4,65051
Dmap1.1,5071
Dmap1.2,7163
Dmap1.3,3396
Dmap1.4,9614
Dnmt1.1,0
Dnmt1.2,92142
Dnmt1.3,152
Dnmt1.4,2104
Dnmt3a.1,35360
Dnmt3a.2,4991
Dnmt3a.3,64028
Dnmt3a.4,94178
Dnmt3b.1,8153
Dnmt3b.2,51280
Dnmt3b.3,37209
Dnmt3b.4,19504
Dnmt3l.1,738
Dnmt3l.2,4052
Dnmt3l.3,11703
Dnmt3l.4,16281
Dot1l.1,13531
Dot1l.2,10264
Dot1l.3,5389
Dot1l.4,6
Dub2a.1,3039
Dub2a.2,389
Dub2a.3,12207
Dub2a.4,18081
Eed.1,4
Eed.2,72116
Eed.3,15553
Eed.4,6612
Ehmt1.1,14101
Ehmt1.2,17410
Ehmt1.3,1491
Ehmt1.4,1978
Ehmt2.1,37504
Ehmt2.2,20232
Ehmt2.3,83761
Ehmt2.4,27966
Elp3.1,2020
Elp3.2,12225
Elp3.4,8992
Elp4.1,11190
Elp4.2,7064
Elp4.3,15489
Ep300.2,295
Ep300.3,9878
Ep400.1,24138
Ep400.2,21475
Ep400.3,5458
Ep400.4,13
Epc1.1,686
Epc1.2,5079
Epc1.3,22094
Epc1.4,280
Epc2.1,9575
Epc2.2,27086
Epc2.3,14563
Ercc5.1,22846
Ercc5.2,8363
Ercc5.3,4402
Ercc5.4,1133
Ezh1.2,97434
Ezh1.3,11831
Ezh1.4,44880
Ezh2.1,1089
Ezh2.2,714
Ezh2.3,1678
Ezh2.4,33268
Fbxl19.1,45670
Fbxl19.2,9272
Fbxl19.3,3317
Fbxl19.4,1
Fbxo44.1,12294
Fbxo44.2,3492
Fbxo44.3,0
Fbxo44.4,912
Fbxw9.1,22784
Fbxw9.2,1525
Fbxw9.3,1159
Fbxw9.4,1894
Fkbp1a.1,31734
Fkbp1a.3,1626
Fkbp1a.4,75859
Fosb.2,190
Gadd45a.1,15502
Gadd45a.2,1256
Gadd45a.3,2088
Gadd45a.4,81
Gadd45b.1,5154
Gadd45b.2,14281
Gadd45b.3,13449
Gadd45b.4,1517
Gtf2b.2,215
Gtf2b.3,1633
Gtf2b.4,7913
Gtf2f1.1,15835
Gtf2f1.2,9825
Gtf2f1.3,2482
Gtf2f1.4,2371
Gtf3c4.1,664
Gtf3c4.2,35443
Gtf3c4.3,0
Gtf3c4.4,54111
Hat1.1,17952
Hat1.2,1100
Hat1.4,0
Hcfc1.1,469
Hcfc1.2,3
Hcfc1.3,17080
Hcfc1.4,0
Hdac1.1,3
Hdac1.2,4631
Hdac1.3,10946
Hdac1.4,1356
Hdac10.1,1543
Hdac10.2,14229
Hdac10.3,7241
Hdac10.4,220
Hdac2.1,101903
Hdac2.2,16824
Hdac2.3,77038
Hdac2.4,76203
Hdac3.1,44
Hdac3.2,969
Hdac3.3,11092
Hdac3.4,30030
Hdac4.1,1251
Hdac4.2,173
Hdac4.3,13182
Hdac4.4,10832
Hdac6.1,18595
Hdac6.2,4478
Hdac6.3,8610
Hdac6.4,44188
Hdac7.1,4262
Hdac7.2,138217
Hdac7.3,71
Hdac7.4,10899
Hdac8.1,55841
Hdac8.2,9902
Hdac8.3,41099
Hdac8.4,136191
Hdac9.2,21025
Hdac9.3,133
Hells.1,27867
Hells.2,13589
Hells.3,0
Hes1.2,2428
Hes1.3,931
Hes6.3,14711
Hira.1,22128
Hira.2,12312
Hira.3,47854
Hira.4,46358
Hltf.1,0
Hltf.2,15633
Hltf.4,15442
Id2.2,1006
Id2.3,4319
Id2.4,2166
Id2.5,97
Id3.2,638
Id3.3,52199
Id3.4,3
Id3.5,8
Ing2.1,28073
Ing2.2,44360
Ing2.3,8845
Ing2.4,9508
Ing3.1,21443
Ing3.2,15145
Ing3.3,67442
Ing3.4,32069
Ing4.1,30382
Ing4.2,5941
Ing4.3,47479
Ing4.4,4339
Ing5.1,3770
Ing5.2,38226
Ing5.3,14033
Ing5.4,2
Ino80.1,13175
Ino80.2,20789
Ino80.3,15881
Ino80.4,2751
Jarid2.1,30806
Jarid2.2,165218
Jarid2.3,4317
Jarid2.4,39857
Jhdm1d.1,34789
Jhdm1d.2,27594
Jhdm1d.3,2037
Jhdm1d.4,4180
Jmjd1c.2,147090
Jmjd1c.3,2644
Jmjd1c.4,162020
Jmjd4.1,7157
Jmjd4.2,10261
Jmjd4.3,17461
Jmjd4.4,170
Klf12.4,909
Klf12.5,12656
Klf2.2,1841
Klf2.3,0
Klf2.4,2479
Klf2.5,0
Klf2.6,11257
Klf2.7,1
Ms4a1.2,21496
Nfatc3.2,156596
Nfatc3.3,8434
Nfatc3.7,4
Nfatc3.8,2
Runx3.2,2431
Runx3.3,19281
Sgk1.1,14574
Tbx21.3,2928
Tbx21.4,520
