type,shRNA,count
target,Men1.4,2869
target,Phf19.2,2855
target,Myst1.4,2842
target,Mll1.1,2661
target,Men1.3,2627
target,Prkaa1.1,2524
target,Prkcd.4,2483
target,Mbd3.3,2476
target,L3mbtl2.4,2473
target,Prdm13.1,2452
target,Myst2.2,2421
target,Mecom.1,2334
target,Mecom.3,2206
target,Parp1.2,2113
target,Mta3.4,2019
target,Rnf20.2,1973
target,L3mbtl4.3,1919
target,Nsd1.4,1906
target,Jmjd5.1,1823
target,Pcgf1.4,1807
target,Ncoa3.3,1789
target,Kat5.3,1782
target,Pcgf2.2,1762
target,Men1.1,1711
target,Myst2.1,1554
target,Kdm6b.4,1516
target,Rnf40.2,1434
target,Orc1.4,1430
target,Kdm4c.4,1417
target,Mbd2.4,1260
target,Mll1.4,1211
target,Prdm14.3,1210
target,Kdm5c.3,1132
target,Mbd3.1,1110
target,Pcgf6.1,1098
target,Kat2b.1,1097
target,Prdm2.1,1043
target,Padi4.1,1036
target,Parp1.4,997
target,Mecom.4,985
target,Prdm1.3,984
target,Kdm6a.3,868
target,Pbrm1.1,839
target,L3mbtl1.1,723
target,Ncoa1.4,705
target,Paxip1.3,675
target,Kdm4a.2,673
target,Prkaa1.4,671
target,Padi6.3,655
target,Ring1.4,654
target,Mta3.2,647
target,L3mbtl4.4,624
target,Myst3.1,588
target,Pcgf5.4,570
target,Msl3.2,544
target,Prdm8.3,543
target,Rbbp5.1,540
target,Polr2b.2,503
target,Kdm3b.4,493
target,Prdm13.2,493
target,Prmt1.1,463
target,Prdm5.2,455
target,Pcgf5.3,449
target,Prkaa1.2,430
target,L3mbtl3.2,429
target,Pcgf5.2,426
target,Prdm12.4,407
target,L3mbtl3.3,386
target,Paxip1.2,383
target,Kdm2a.1,337
target,Myst2.4,318
target,Rnf40.4,317
target,Phc1.3,304
target,Prmt5.4,294
target,Prkaa2.4,286
target,Phf1.4,227
target,Pcgf2.3,226
target,Prdm2.2,223
target,Mbd1.2,217
target,Jmjd5.2,216
target,Prdm6.1,204
target,Kdm1b.4,186
target,Kdm2b.3,176
target,Nsd1.2,170
target,Prdm8.2,153
target,Nsd1.3,142
target,Jmjd6.4,116
target,Padi1.2,110
target,Msl3.1,110
target,Prkcd.2,107
target,Mta1.1,103
target,Prmt8.1,102
target,Prdm14.2,95
target,Prmt8.3,92
target,Mbd1.3,84
target,Myst2.3,79
target,Prdm11.2,73
target,Phf1.2,73
target,Padi1.3,72
target,Mta2.3,69
target,Kdm5d.4,64
target,Rnf217.3,62
target,Prmt7.2,50
target,Mll2.3,38
target,Myst3.4,38
target,Polr2b.1,38
target,Kdm6b.1,34
target,Prdm9.2,30
target,Prdm14.1,20
target,Nap1l2.2,18
target,Pcgf2.4,17
target,Phf8.3,16
target,Mbd3.4,13
target,Prdm13.4,9
target,Phf2.4,5
target,Phf20l1.2,5
target,Phf2.1,3
target,Kdm2b.4,2
target,Kdm5b.1,2
target,Kat2a.1,2
target,Phf1.3,2
target,Prdm6.2,2
target,Ring1.1,2
target,Prmt3.2,2
target,Nsd1.1,1
target,Prdm4.1,1
target,Kdm4d.3,1
target,Prdm14.4,1
target,Phc1.4,0
target,Phip.3,0
target,Prdm9.3,0
target,Pbrm1.3,0
target,Kat2a.2,0
target,Padi6.2,0
target,Prdm6.3,0
target,Kdm2b.1,0
target,Prdm5.3,0
target,Prdm15.1,0
target,Mta3.3,0
target,Phf20.1,0
control,CDK9.1,43870
control,Bcl6.3,23316
control,Nfatc3.2,21187
control,CD4.4,14292
control,Runx3.2,5542
control,Id3.4,5361
control,Bcl6.2,4282
control,Cd4.5,3649
control,Nfatc3.3,2064
control,CD4.3,1673
control,CD4.1,505
control,Ccnt1.2,54
control,Hes6.3,27
control,Id2.3,11
control,Ms4a1.2,7
control,Cd19.4,4
control,Sgk1.1,3
control,Cd14.2,3
control,Klf2.6,2
control,Hes1.2,2
control,Hes1.3,2
control,Id3.3,2
control,Ccnt1.3,1
control,Id3.5,1
control,Klf12.5,1
control,Fosb.2,1
control,Ccnt1.4,0
control,CD4.2,0
control,CDK9.2,0
control,Cd19.3,0
control,Tbx21.4,0
control,CDK9.3,0
control,Id2.2,0
control,Tbx21.3,0
control,Id2.5,0
control,Id3.2,0
control,Klf12.4,0
control,Klf2.2,0
control,Klf2.3,0
control,Klf2.4,0
control,Klf2.5,0
control,Klf2.7,0
control,Nfatc3.7,0
control,Nfatc3.8,0
control,Runx3.3,0
control,Id2.4,0
