"dataSet","mean_control1","mean_control2","mean_control3","sd_control1","sd_control2","sd_control3"
"Amt_Lag3GeoMean_10U_shRNA.csv","713.701484217225","840.757908821048","787.294870883315","320.020332733698","352.026826789626","370.008830829649"
"Amt_PD1GeoMean_100U_shRNA.csv","499.710458300292","791.636670555165","572.070195094981","244.739703969921","410.217527779833","335.915165766943"
"Amt_PD1GeoMean_10U_shRNA.csv","296.600267937062","443.261647769909","415.593938323774","207.111867799222","294.261276247576","217.682448414573"
"Amt_Tim3GeoMean_100U_shRNA.csv","274.889045000427","410.818655699828","442.393845330238","129.003322851771","214.873220216902","240.826911213888"
"Amt_Tim3GeoMean_10U_shRNA.csv","22.2999995518191","20.2773383718351","33.332455765207","13.5937226676881","6.97573832388813","10.6464642745163"
"Amt_Tim3Percentage_100U_shRNA.csv","51.1252188830071","59.3347717073908","58.2724594272373","12.7452302865155","14.1335762965525","14.455830469268"
"Amt_Tim3Percentage_10U_shRNA.csv","4.38981163236549","4.81438083293583","8.0267356302352","4.49840645887575","3.60422908832331","4.55227649633628"
"AmtGFP_CD103GeoMean_100U_shRNA.csv","NaN","27.59160046605","14.8161604867333",NA,"12.4174174618419","22.7842805396151"
"AmtGFP_CD103GeoMean_10U_shRNA.csv","NaN","396.220261851667","205.7935784855",NA,"288.511070939756","126.487180627688"
"AmtGFP_CD103Percentage_100U_shRNA.csv","0.8453385538","1.57926783173333","2.92817546878333","0.911372867241702","3.27077098093566","3.44123073755476"
"AmtGFP_CD103Percentage_10U_shRNA.csv","34.5431416115","44.5435518006667","40.7342803073333","9.88503919447755","13.2674465508972","9.45672496573863"
"AmtGFP_CD25GeoMean_100U_shRNA.csv","5577.1163104","9207.99568525833","7348.434361285","2205.87575343852","3853.7926518484","3335.32450783416"
"AmtGFP_CD25GeoMean_10U_shRNA.csv","435.589460398333","730.23704246","627.30186069","254.536504046299","497.083051329579","380.25951308387"
"AmtGFP_CD44GeoMean_100U_shRNA.csv","1547.80394095333","3858.00292474333","2201.21994502333","610.698795861584","1452.20706334915","971.086991726199"
"AmtGFP_CD44GeoMean_10U_shRNA.csv","614.83575277","1877.224302275","1191.80529001167","244.541160136292","569.743669708379","531.90238060068"
"AmtGFP_CD62LPercentage_100U_shRNA.csv","35.6430362711667","30.3891670285","31.3118988233333","12.537044085601","8.64467118305099","14.5918344786505"
"AmtGFP_CD62LPercentage_10U_shRNA.csv","32.4140051705","41.9087527308333","37.4534961926667","8.67260070703235","14.081061577248","10.4044547997957"
"AmtGFP_CXCR3GeoMean_100U_shRNA.csv","110.205738270333","35.1645940878","131.9087725645","510.161174678129","81.7111983491265","157.95767836232"
"AmtGFP_CXCR3GeoMean_10U_shRNA.csv","636.8613722725","2460.30321172333","1416.26484840017","897.387301094477","2901.72647453045","2028.3720944529"
"AmtGFP_CXCR3Percentage_100U_shRNA.csv","6.33598787325","10.9811676518667","16.3557723098167","14.0514446018205","9.9814258093359","11.9273611965332"
"AmtGFP_CXCR3Percentage_10U_shRNA.csv","44.4889150155","63.6973156365","56.241365927","18.0623386201364","17.915485687062","16.8570089261446"
"AmtGFP_Lag3GeoMean_100U_shRNA.csv","2963.07788702156","4378.07706531848","3197.22975769648","1158.49049082928","1694.22246032133","1665.06214480011"
"AmtGFP_Lag3GeoMean_10U_shRNA.csv","1001.08780166304","1746.60507209371","1425.48007678868","368.518578574148","707.45850805709","660.441932398864"
"AmtGFP_PD1GeoMean_100U_shRNA.csv","1225.30955919717","2022.62170666803","1110.62162025773","579.697702719327","974.598481826475","636.555883332408"
"AmtGFP_PD1GeoMean_10U_shRNA.csv","2469.40780169574","4463.88585672287","3328.12586273874","1079.41071551851","2029.35620887407","1548.56467758693"
"AmtGFP_Tim3GeoMean_100U_shRNA.csv","1131.59701321337","1750.46144780074","1923.43809253511","537.874968311514","758.060002515946","1053.92953724436"
"AmtGFP_Tim3GeoMean_10U_shRNA.csv","90.3625206173244","132.541464231419","186.624760831596","54.6199302443543","89.6984054698828","106.77621414868"
"AmtGFP_Tim3Percentage_100U_shRNA.csv","81.6344032685596","87.0068901510162","85.143627005185","11.1698903123021","9.90680071678392","12.122418711987"
"AmtGFP_Tim3Percentage_10U_shRNA.csv","28.8168045577751","33.5320942883644","45.8501375812771","11.5410415248194","12.6448248035426","13.9330057680588"
"dataStats_controlPlates.csv","NaN","NaN","NaN",NA,NA,NA
